id,purchase_order_id,product_variant_id,quantity_ordered,unit_cost,line_total
5405,1784,152,28,919.05,25733.40
5406,1784,279,35,1497.85,52424.75
5407,1785,422,4,390.18,1560.72
5408,1785,641,23,300.88,6920.24
5409,1785,850,22,252.08,5545.76
5410,1785,916,45,703.79,31670.55
5411,1785,582,36,1395.06,50222.16
5412,1786,939,32,994.27,31816.64
5413,1787,534,2,447.27,894.54
5414,1787,389,23,1315.30,30251.90
5415,1788,408,47,282.02,13254.94
5416,1788,969,48,599.14,28758.72
5417,1788,163,7,913.88,6397.16
5418,1789,874,44,1957.40,86125.60
5419,1789,907,38,2104.88,79985.44
5420,1789,628,30,1861.62,55848.60
5421,1789,480,27,620.77,16760.79
5422,1790,907,37,1807.02,66859.74
5423,1790,643,5,1920.06,9600.30
5424,1790,502,19,845.82,16070.58
5425,1791,837,47,587.46,27610.62
5426,1792,258,24,1572.44,37738.56
5427,1792,443,42,1184.50,49749.00
5428,1792,279,47,1764.14,82914.58
5429,1792,527,39,869.91,33926.49
5430,1793,119,16,758.01,12128.16
5431,1793,532,16,134.10,2145.60
5432,1794,22,23,782.08,17987.84
5433,1794,888,42,402.76,16915.92
5434,1794,100,14,2003.44,28048.16
5435,1794,42,23,1081.67,24878.41
5436,1794,207,4,1692.13,6768.52
5437,1795,588,39,1590.88,62044.32
5438,1795,101,33,1603.10,52902.30
5439,1795,671,8,736.36,5890.88
5440,1796,794,7,838.10,5866.70
5441,1796,270,48,55.60,2668.80
5442,1796,61,46,1496.00,68816.00
5443,1796,1005,44,1002.64,44116.16
5444,1797,38,25,1551.83,38795.75
5445,1797,256,9,977.50,8797.50
5446,1797,306,5,275.66,1378.30
5447,1797,143,5,547.45,2737.25
5448,1797,127,38,751.82,28569.16
5449,1798,449,1,1887.58,1887.58
5450,1798,614,30,1083.90,32517.00
5451,1798,905,40,680.64,27225.60
5452,1799,779,40,45.80,1832.00
5453,1800,427,20,1944.23,38884.60
5454,1800,562,4,1676.66,6706.64
5455,1801,228,2,1078.23,2156.46
5456,1802,885,7,416.40,2914.80
5457,1802,952,3,141.04,423.12
5458,1802,159,29,1107.23,32109.67
5459,1802,375,27,1242.38,33544.26
5460,1803,617,19,1112.24,21132.56
5461,1803,690,32,1170.13,37444.16
5462,1803,596,16,1479.71,23675.36
5463,1803,21,19,386.42,7341.98
5464,1803,863,29,1078.75,31283.75
5465,1804,189,9,1197.97,10781.73
5466,1804,466,12,643.16,7717.92
5467,1804,22,7,691.84,4842.88
5468,1804,973,16,1184.16,18946.56
5469,1804,971,22,827.36,18201.92
5470,1805,673,14,1400.69,19609.66
5471,1805,500,23,878.32,20201.36
5472,1805,186,15,980.72,14710.80
5473,1805,971,34,897.04,30499.36
5474,1805,285,14,256.21,3586.94
5475,1806,407,34,1146.14,38968.76
5476,1806,529,20,1305.64,26112.80
5477,1806,335,9,709.62,6386.58
5478,1806,732,13,923.99,12011.87
5479,1807,587,16,1060.43,16966.88
5480,1808,234,42,579.92,24356.64
5481,1808,777,43,32.76,1408.68
5482,1808,770,9,23.67,213.03
5483,1808,304,3,1436.70,4310.10
5484,1808,887,15,981.85,14727.75
5485,1809,524,48,1513.54,72649.92
5486,1809,113,9,27.72,249.48
5487,1810,525,23,1897.18,43635.14
5488,1810,518,4,1035.92,4143.68
5489,1810,890,30,532.89,15986.70
5490,1811,584,42,780.71,32789.82
5491,1811,691,5,1674.88,8374.40
5492,1811,754,3,1633.54,4900.62
5493,1812,80,3,40.19,120.57
5494,1812,972,48,460.81,22118.88
5495,1812,959,50,1088.34,54417.00
5496,1812,480,33,551.80,18209.40
5497,1813,711,26,532.40,13842.40
5498,1813,798,1,1431.81,1431.81
5499,1814,711,44,550.15,24206.60
5500,1814,558,39,1333.51,52006.89
5501,1814,534,24,388.19,9316.56
5502,1814,972,16,479.42,7670.72
5503,1814,249,46,1378.92,63430.32
5504,1815,406,9,1986.41,17877.69
5505,1815,801,45,503.12,22640.40
5506,1815,737,30,2007.11,60213.30
5507,1815,103,21,457.55,9608.55
5508,1816,458,26,287.91,7485.66
5509,1816,22,26,736.96,19160.96
5510,1816,96,39,979.03,38182.17
5511,1816,576,7,1679.87,11759.09
5512,1817,738,9,340.44,3063.96
5513,1817,368,18,2155.44,38797.92
5514,1817,846,32,836.21,26758.72
5515,1817,777,42,33.09,1389.78
5516,1817,222,34,1038.98,35325.32
5517,1818,698,17,797.49,13557.33
5518,1818,501,3,1762.12,5286.36
5519,1818,630,29,1033.16,29961.64
5520,1818,879,39,2079.26,81091.14
5521,1818,473,27,790.28,21337.56
5522,1819,548,35,520.60,18221.00
5523,1819,2,29,511.94,14846.26
5524,1820,164,14,792.44,11094.16
5525,1820,785,3,364.02,1092.06
5526,1820,827,29,2042.40,59229.60
5527,1820,475,38,1560.85,59312.30
5528,1820,906,28,1435.54,40195.12
5529,1821,567,39,109.58,4273.62
5530,1822,130,21,443.66,9316.86
5531,1823,90,15,1700.24,25503.60
5532,1823,874,11,1698.87,18687.57
5533,1823,177,42,713.16,29952.72
5534,1823,1003,44,943.93,41532.92
5535,1824,110,19,1189.35,22597.65
5536,1824,462,6,1093.99,6563.94
5537,1825,302,18,1429.65,25733.70
5538,1825,128,21,886.69,18620.49
5539,1825,561,38,1998.01,75924.38
5540,1826,307,37,412.94,15278.78
5541,1826,333,24,625.09,15002.16
5542,1827,448,40,1334.99,53399.60
5543,1827,148,25,602.05,15051.25
5544,1827,135,50,708.99,35449.50
5545,1828,680,14,1064.08,14897.12
5546,1828,598,21,1284.41,26972.61
5547,1828,617,50,1112.24,55612.00
5548,1828,410,37,171.51,6345.87
5549,1829,840,49,2084.19,102125.31
5550,1829,84,35,427.85,14974.75
5551,1829,714,6,681.67,4090.02
5552,1830,764,19,744.77,14150.63
5553,1830,174,3,1724.76,5174.28
5554,1830,301,18,1027.58,18496.44
5555,1831,226,32,745.85,23867.20
5556,1831,488,50,1474.85,73742.50
5557,1831,917,40,339.12,13564.80
5558,1831,960,50,1843.37,92168.50
5559,1832,302,8,1556.73,12453.84
5560,1833,887,4,887.44,3549.76
5561,1833,334,20,941.75,18835.00
5562,1833,1008,1,1648.83,1648.83
5563,1833,345,50,1920.05,96002.50
5564,1833,881,4,1205.60,4822.40
5565,1834,421,47,1070.17,50297.99
5566,1835,696,47,1586.30,74556.10
5567,1835,593,31,1174.36,36405.16
5568,1836,73,35,358.65,12552.75
5569,1836,115,38,1483.77,56383.26
5570,1837,851,26,1425.79,37070.54
5571,1838,592,2,341.51,683.02
5572,1838,370,11,921.70,10138.70
5573,1838,705,11,768.09,8448.99
5574,1838,652,34,1615.96,54942.64
5575,1838,683,22,1769.82,38936.04
5576,1839,725,17,818.59,13916.03
5577,1839,974,15,886.22,13293.30
5578,1840,898,11,620.73,6828.03
5579,1841,622,21,644.03,13524.63
5580,1841,249,30,1365.66,40969.80
5581,1841,284,14,1413.30,19786.20
5582,1841,615,6,1222.28,7333.68
5583,1842,434,23,52.56,1208.88
5584,1843,650,43,288.40,12401.20
5585,1843,769,4,57.88,231.52
5586,1843,379,9,1700.84,15307.56
5587,1844,474,37,1401.96,51872.52
5588,1844,814,23,1931.66,44428.18
5589,1844,290,37,696.65,25776.05
5590,1844,657,27,440.39,11890.53
5591,1844,782,36,762.72,27457.92
5592,1845,673,46,1295.97,59614.62
5593,1845,129,8,1489.90,11919.20
5594,1845,841,18,1904.06,34273.08
5595,1845,700,3,727.50,2182.50
5596,1845,272,15,1463.77,21956.55
5597,1846,350,33,1590.81,52496.73
5598,1846,74,26,1235.34,32118.84
5599,1846,924,3,1394.78,4184.34
5600,1846,928,4,1400.02,5600.08
5601,1847,789,1,378.00,378.00
5602,1847,131,31,562.12,17425.72
5603,1847,504,12,264.75,3177.00
5604,1847,62,6,1182.76,7096.56
5605,1848,679,12,1315.25,15783.00
5606,1848,59,14,1568.57,21959.98
5607,1848,976,21,293.13,6155.73
5608,1848,860,13,1111.31,14447.03
5609,1848,971,14,879.62,12314.68
5610,1849,484,50,308.59,15429.50
5611,1849,621,32,367.21,11750.72
5612,1849,187,12,1749.77,20997.24
5613,1849,364,22,671.20,14766.40
5614,1850,697,17,1603.62,27261.54
5615,1850,665,7,218.33,1528.31
5616,1850,197,20,203.05,4061.00
5617,1850,755,22,1775.52,39061.44
5618,1851,727,25,618.34,15458.50
5619,1852,13,26,657.35,17091.10
5620,1852,258,42,1782.10,74848.20
5621,1852,457,22,707.27,15559.94
5622,1853,437,40,440.61,17624.40
5623,1854,249,22,1272.84,28002.48
5624,1854,9,13,1787.67,23239.71
5625,1855,818,38,1256.62,47751.56
5626,1855,954,6,589.29,3535.74
5627,1855,222,6,1120.47,6722.82
5628,1856,729,35,424.78,14867.30
5629,1856,829,2,1275.16,2550.32
5630,1857,193,34,1888.07,64194.38
5631,1858,227,13,1792.73,23305.49
5632,1858,274,45,1200.02,54000.90
5633,1858,708,30,338.29,10148.70
5634,1859,881,8,1284.23,10273.84
5635,1859,800,48,76.80,3686.40
5636,1859,52,38,344.78,13101.64
5637,1859,451,20,107.94,2158.80
5638,1860,481,31,1831.37,56772.47
5639,1860,513,33,1368.57,45162.81
5640,1861,726,10,108.38,1083.80
5641,1861,488,12,1561.60,18739.20
5642,1861,809,50,1507.74,75387.00
5643,1861,495,7,1517.45,10622.15
5644,1862,328,38,1479.68,56227.84
5645,1863,924,45,1272.91,57280.95
5646,1864,333,4,613.18,2452.72
5647,1864,607,15,1160.53,17407.95
5648,1864,938,8,273.93,2191.44
5649,1864,551,14,1655.25,23173.50
5650,1865,672,39,135.37,5279.43
5651,1865,414,26,281.34,7314.84
5652,1865,209,45,794.63,35758.35
5653,1866,15,8,362.72,2901.76
5654,1866,92,31,1011.44,31354.64
5655,1866,152,29,1054.49,30580.21
5656,1866,226,16,737.83,11805.28
5657,1867,199,34,1144.29,38905.86
5658,1867,801,23,577.26,13276.98
5659,1867,461,2,729.37,1458.74
5660,1867,125,2,1795.63,3591.26
5661,1868,296,45,371.95,16737.75
5662,1868,559,18,462.34,8322.12
5663,1868,190,26,132.72,3450.72
5664,1868,201,1,176.27,176.27
5665,1869,130,42,402.58,16908.36
5666,1869,852,42,1079.67,45346.14
5667,1869,509,19,1820.53,34590.07
5668,1869,209,45,689.68,31035.60
5669,1870,189,4,1172.48,4689.92
5670,1870,129,4,1271.20,5084.80
5671,1871,729,31,420.11,13023.41
5672,1872,832,16,938.00,15008.00
5673,1873,718,5,1241.45,6207.25
5674,1873,686,32,2116.55,67729.60
5675,1873,296,21,403.60,8475.60
5676,1873,242,13,357.53,4647.89
5677,1873,818,11,1089.07,11979.77
5678,1874,347,37,1257.21,46516.77
5679,1874,88,3,1332.65,3997.95
5680,1875,424,18,33.27,598.86
5681,1875,42,8,938.80,7510.40
5682,1875,141,14,1755.66,24579.24
5683,1875,889,21,1518.90,31896.90
5684,1875,76,30,615.25,18457.50
5685,1876,330,34,1300.41,44213.94
5686,1876,791,24,1561.49,37475.76
5687,1876,918,16,596.81,9548.96
5688,1876,985,34,1515.76,51535.84
5689,1877,1,45,1282.73,57722.85
5690,1877,693,34,1733.99,58955.66
5691,1877,391,34,882.96,30020.64
5692,1878,333,44,619.13,27241.72
5693,1878,55,18,1257.90,22642.20
5694,1879,629,11,571.80,6289.80
5695,1879,850,4,296.90,1187.60
5696,1880,975,6,1341.40,8048.40
5697,1880,503,28,1355.13,37943.64
5698,1880,851,36,1695.10,61023.60
5699,1880,644,35,1344.98,47074.30
5700,1880,362,33,818.11,26997.63
5701,1881,496,45,765.95,34467.75
5702,1881,184,24,158.53,3804.72
5703,1881,29,25,1344.56,33614.00
5704,1881,765,27,1722.04,46495.08
5705,1882,872,34,2054.34,69847.56
5706,1882,287,16,449.09,7185.44
5707,1882,417,36,1230.09,44283.24
5708,1882,452,49,700.35,34317.15
5709,1882,705,48,815.12,39125.76
5710,1883,5,50,689.47,34473.50
5711,1883,162,15,683.96,10259.40
5712,1884,921,3,1653.18,4959.54
5713,1884,233,9,1256.50,11308.50
5714,1884,230,5,1020.22,5101.10
5715,1885,74,28,1152.20,32261.60
5716,1886,908,15,1248.75,18731.25
5717,1886,199,40,1133.50,45340.00
5718,1886,668,46,436.26,20067.96
5719,1886,438,11,766.99,8436.89
5720,1886,791,11,1675.35,18428.85
5721,1887,703,46,979.93,45076.78
5722,1887,179,21,560.21,11764.41
5723,1887,979,36,1008.03,36289.08
5724,1887,154,36,1482.15,53357.40
5725,1887,877,49,504.27,24709.23
5726,1888,950,26,460.34,11968.84
5727,1888,751,15,1138.41,17076.15
5728,1888,988,41,64.49,2644.09
5729,1889,824,50,346.44,17322.00
5730,1889,585,31,1338.06,41479.86
5731,1889,718,17,1349.40,22939.80
5732,1890,265,36,2143.76,77175.36
5733,1890,364,29,555.26,16102.54
5734,1890,250,48,239.02,11472.96
5735,1891,393,46,992.11,45637.06
5736,1891,268,30,1123.43,33702.90
5737,1891,911,36,829.28,29854.08
5738,1891,653,3,1017.43,3052.29
5739,1892,70,9,68.75,618.75
5740,1893,762,20,2126.66,42533.20
5741,1893,906,13,1308.87,17015.31
5742,1893,964,16,630.56,10088.96
5743,1893,625,28,734.45,20564.60
5744,1893,337,49,511.71,25073.79
5745,1894,389,35,1315.30,46035.50
5746,1894,492,26,1796.16,46700.16
5747,1894,528,19,1619.63,30772.97
5748,1895,707,21,200.91,4219.11
5749,1895,165,48,295.45,14181.60
5750,1895,303,19,1334.83,25361.77
5751,1896,327,47,1089.12,51188.64
5752,1897,717,41,398.90,16354.90
5753,1897,26,33,1061.72,35036.76
5754,1898,732,27,992.07,26785.89
5755,1898,890,46,542.95,24975.70
5756,1898,288,11,21.82,240.02
5757,1898,764,46,729.72,33567.12
5758,1899,638,34,1358.68,46195.12
5759,1899,64,28,1738.64,48681.92
5760,1899,925,49,66.09,3238.41
5761,1899,587,7,1183.21,8282.47
5762,1899,469,49,1101.67,53981.83
5763,1900,968,43,1094.50,47063.50
5764,1900,705,12,815.12,9781.44
5765,1900,934,13,1497.44,19466.72
5766,1900,276,40,900.91,36036.40
5767,1900,224,36,1701.54,61255.44
5768,1901,426,14,666.28,9327.92
5769,1901,811,19,1632.08,31009.52
5770,1901,348,7,936.34,6554.38
5771,1902,292,34,1373.05,46683.70
5772,1902,542,47,189.73,8917.31
5773,1902,168,33,919.18,30332.94
5774,1903,851,38,1663.42,63209.96
5775,1903,88,20,1208.11,24162.20
5776,1904,146,24,1050.32,25207.68
5777,1904,149,13,272.98,3548.74
5778,1905,659,48,984.79,47269.92
5779,1905,833,4,29.36,117.44
5780,1906,828,32,1882.87,60251.84
5781,1906,312,3,701.50,2104.50
5782,1906,128,8,860.61,6884.88
5783,1907,693,37,1807.00,66859.00
5784,1907,1009,21,1181.70,24815.70
5785,1907,610,31,861.52,26707.12
5786,1907,149,11,293.30,3226.30
5787,1907,395,37,1801.97,66672.89
5788,1908,260,37,893.76,33069.12
5789,1908,817,7,1491.54,10440.78
5790,1908,860,4,1088.15,4352.60
5791,1908,333,17,541.74,9209.58
5792,1908,466,44,609.31,26809.64
5793,1909,415,21,1251.38,26278.98
5794,1910,883,32,274.03,8768.96
5795,1910,333,36,571.51,20574.36
5796,1910,327,35,1031.80,36113.00
5797,1910,753,1,1446.20,1446.20
5798,1910,630,43,981.50,42204.50
5799,1911,104,39,547.42,21349.38
5800,1911,198,19,687.14,13055.66
5801,1912,562,1,1775.28,1775.28
5802,1913,806,43,666.39,28654.77
5803,1913,978,45,1859.97,83698.65
5804,1913,374,42,563.32,23659.44
5805,1914,751,21,1072.09,22513.89
5806,1914,353,11,204.37,2248.07
5807,1914,497,11,234.61,2580.71
5808,1914,244,13,2149.46,27942.98
5809,1915,870,23,878.73,20210.79
5810,1915,941,23,1278.88,29414.24
5811,1915,987,45,1983.03,89236.35
5812,1915,428,14,2018.40,28257.60
5813,1915,369,36,1545.94,55653.84
5814,1916,735,42,268.65,11283.30
5815,1916,611,17,1356.26,23056.42
5816,1916,170,4,70.44,281.76
5817,1916,128,44,808.45,35571.80
5818,1916,843,33,1738.68,57376.44
5819,1917,429,10,54.57,545.70
5820,1917,2,12,487.79,5853.48
5821,1918,112,2,293.24,586.48
5822,1918,49,46,1558.67,71698.82
5823,1918,788,39,494.52,19286.28
5824,1918,68,30,226.66,6799.80
5825,1919,13,30,644.46,19333.80
5826,1919,792,22,269.70,5933.40
5827,1919,413,41,1133.94,46491.54
5828,1919,241,46,606.92,27918.32
5829,1920,922,48,1772.18,85064.64
5830,1921,922,45,1916.85,86258.25
5831,1921,605,25,565.54,14138.50
5832,1921,847,42,253.94,10665.48
5833,1922,965,39,782.12,30502.68
5834,1922,319,21,879.81,18476.01
5835,1922,826,1,618.71,618.71
5836,1923,982,50,470.77,23538.50
5837,1924,176,46,1521.26,69977.96
5838,1924,796,28,967.92,27101.76
5839,1925,300,22,486.31,10698.82
5840,1926,207,27,1876.06,50653.62
5841,1926,170,37,82.97,3069.89
5842,1927,641,23,310.19,7134.37
5843,1928,999,1,1984.00,1984.00
5844,1929,805,29,1890.98,54838.42
5845,1929,963,49,153.96,7544.04
5846,1929,206,38,199.01,7562.38
5847,1929,233,28,1341.89,37572.92
5848,1929,955,38,1011.57,38439.66
5849,1930,279,23,1697.57,39044.11
5850,1930,659,50,885.41,44270.50
5851,1930,914,11,1106.34,12169.74
5852,1931,249,37,1445.21,53472.77
5853,1931,376,21,543.83,11420.43
5854,1931,99,45,780.02,35100.90
5855,1932,189,26,1185.23,30815.98
5856,1932,620,13,1642.65,21354.45
5857,1932,20,16,1724.31,27588.96
5858,1932,321,3,1449.54,4348.62
5859,1933,800,16,82.82,1325.12
5860,1933,676,8,1328.95,10631.60
5861,1933,552,30,1903.70,57111.00
5862,1934,510,20,193.98,3879.60
5863,1935,728,23,1128.80,25962.40
5864,1935,591,16,1349.18,21586.88
5865,1935,379,27,1737.42,46910.34
5866,1935,403,25,1830.34,45758.50
5867,1936,495,8,1379.50,11036.00
5868,1936,340,16,715.03,11440.48
5869,1937,779,14,43.93,615.02
5870,1937,886,7,2019.87,14139.09
5871,1938,236,12,238.64,2863.68
5872,1938,882,5,167.70,838.50
5873,1938,649,10,1803.15,18031.50
5874,1938,656,6,1592.56,9555.36
5875,1939,722,7,404.27,2829.89
5876,1939,377,36,1255.57,45200.52
5877,1939,614,9,1104.35,9939.15
5878,1939,905,26,728.77,18948.02
5879,1939,632,41,1144.17,46910.97
5880,1940,872,39,2131.87,83142.93
5881,1940,679,50,1204.63,60231.50
5882,1941,456,4,686.82,2747.28
5883,1941,949,21,1204.79,25300.59
5884,1941,540,41,1253.19,51380.79
5885,1942,686,46,2058.30,94681.80
5886,1942,639,39,1568.09,61155.51
5887,1943,817,23,1477.06,33972.38
5888,1943,601,14,1088.63,15240.82
5889,1943,274,39,1284.87,50109.93
5890,1944,933,16,701.09,11217.44
5891,1944,406,43,1809.40,77804.20
5892,1944,394,27,1525.39,41185.53
5893,1945,142,43,1442.89,62044.27
5894,1945,738,18,407.04,7326.72
5895,1945,92,7,1042.09,7294.63
5896,1946,759,11,876.98,9646.78
5897,1947,394,46,1573.06,72360.76
5898,1947,267,45,460.16,20707.20
5899,1948,201,16,165.59,2649.44
5900,1948,712,16,886.73,14187.68
5901,1948,941,41,1327.60,54431.60
5902,1948,167,42,237.32,9967.44
5903,1948,291,11,1190.48,13095.28
5904,1949,163,34,894.02,30396.68
5905,1949,790,48,1970.60,94588.80
5906,1949,375,24,1374.55,32989.20
5907,1949,449,10,1772.01,17720.10
5908,1949,772,34,1645.95,55962.30
5909,1950,1005,38,1082.05,41117.90
5910,1950,910,30,1837.28,55118.40
5911,1950,47,21,1712.77,35968.17
5912,1950,959,43,973.23,41848.89
5913,1951,387,44,1482.44,65227.36
5914,1951,620,42,1642.65,68991.30
5915,1952,541,5,261.00,1305.00
5916,1952,846,50,853.11,42655.50
5917,1952,474,43,1676.26,72079.18
5918,1952,70,20,59.67,1193.40
5919,1952,777,23,31.78,730.94
5920,1953,529,20,1317.84,26356.80
5921,1954,286,6,1219.33,7315.98
5922,1955,850,9,280.09,2520.81
5923,1955,472,30,1144.85,34345.50
5924,1955,45,41,1953.96,80112.36
5925,1955,444,11,437.12,4808.32
5926,1955,820,22,1325.02,29150.44
5927,1956,262,35,791.71,27709.85
5928,1956,454,47,1404.53,66012.91
5929,1957,889,30,1318.29,39548.70
5930,1957,195,45,1422.84,64027.80
5931,1957,785,7,350.66,2454.62
5932,1958,495,44,1517.45,66767.80
5933,1959,714,33,646.53,21335.49
5934,1959,698,17,733.05,12461.85
5935,1960,554,38,582.06,22118.28
5936,1960,920,37,977.90,36182.30
5937,1960,451,47,109.98,5169.06
5938,1960,595,50,1206.78,60339.00
5939,1961,211,40,1087.34,43493.60
5940,1961,948,6,778.24,4669.44
5941,1961,608,34,1039.83,35354.22
5942,1961,875,9,611.79,5506.11
5943,1961,458,21,309.58,6501.18
5944,1962,312,38,573.96,21810.48
5945,1963,187,42,1559.20,65486.40
5946,1963,51,38,473.68,17999.84
5947,1964,785,41,357.34,14650.94
5948,1964,333,16,654.85,10477.60
5949,1964,412,6,1089.50,6537.00
5950,1964,153,2,148.71,297.42
5951,1965,752,39,1398.54,54543.06
5952,1965,209,25,719.66,17991.50
5953,1965,528,7,1471.04,10297.28
5954,1965,592,46,304.25,13995.50
5955,1965,953,29,1851.24,53685.96
5956,1966,893,32,1868.39,59788.48
5957,1966,267,4,530.95,2123.80
5958,1966,444,23,391.76,9010.48
5959,1966,600,7,537.20,3760.40
5960,1966,935,40,151.66,6066.40
5961,1967,24,1,1399.82,1399.82
5962,1967,877,15,504.27,7564.05
5963,1967,297,21,429.56,9020.76
5964,1968,10,7,732.97,5130.79
5965,1968,530,21,571.62,12004.02
5966,1968,892,8,872.73,6981.84
5967,1968,374,3,568.59,1705.77
5968,1968,126,44,662.62,29155.28
5969,1969,22,19,782.08,14859.52
5970,1969,43,17,539.27,9167.59
5971,1969,610,42,824.86,34644.12
5972,1969,445,35,1957.99,68529.65
5973,1969,50,40,342.83,13713.20
5974,1970,995,25,755.08,18877.00
5975,1971,445,23,1919.97,44159.31
5976,1971,756,3,1737.87,5213.61
5977,1971,67,48,1286.23,61739.04
5978,1971,162,12,697.92,8375.04
5979,1972,805,15,2043.79,30656.85
5980,1972,492,33,2049.97,67649.01
5981,1972,362,19,834.98,15864.62
5982,1973,883,23,249.12,5729.76
5983,1973,784,40,1243.00,49720.00
5984,1973,103,16,501.36,8021.76
5985,1973,995,17,816.72,13884.24
5986,1974,273,20,469.60,9392.00
5987,1974,1,19,1536.45,29192.55
5988,1975,984,47,297.80,13996.60
5989,1976,383,30,35.27,1058.10
5990,1976,772,43,1661.47,71443.21
5991,1977,634,8,1258.11,10064.88
5992,1977,908,36,1237.29,44542.44
5993,1977,333,22,595.32,13097.04
5994,1977,981,17,211.44,3594.48
5995,1977,92,42,939.93,39477.06
5996,1978,857,8,1358.39,10867.12
5997,1979,811,7,1912.87,13390.09
5998,1979,119,16,727.39,11638.24
5999,1979,812,13,95.36,1239.68
6000,1979,838,47,1209.17,56830.99
6001,1979,61,16,1336.24,21379.84
6002,1980,185,38,337.71,12832.98
6003,1980,116,45,1564.53,70403.85
6004,1980,914,50,1106.34,55317.00
6005,1980,573,23,388.07,8925.61
6006,1981,521,12,1141.99,13703.88
6007,1982,19,28,966.66,27066.48
6008,1982,992,26,805.18,20934.68
6009,1982,363,27,352.08,9506.16
6010,1982,420,19,1228.83,23347.77
6011,1982,54,18,1727.60,31096.80
6012,1983,300,2,571.82,1143.64
6013,1983,38,13,1611.51,20949.63
6014,1983,921,47,1653.18,77699.46
6015,1984,76,50,581.69,29084.50
6016,1984,35,15,805.99,12089.85
6017,1984,996,18,941.24,16942.32
6018,1985,368,7,1998.68,13990.76
6019,1985,784,19,1155.99,21963.81
6020,1985,230,10,1048.83,10488.30
6021,1985,881,42,1402.17,58891.14
6022,1986,672,50,116.22,5811.00
6023,1986,398,16,477.60,7641.60
6024,1987,567,1,98.74,98.74
6025,1987,666,28,1433.25,40131.00
6026,1987,56,47,1486.25,69853.75
6027,1988,589,27,795.33,21473.91
6028,1988,1008,24,1453.97,34895.28
6029,1988,781,37,502.57,18595.09
6030,1988,824,17,336.15,5714.55
6031,1989,877,37,560.30,20731.10
6032,1990,1008,38,1588.88,60377.44
6033,1990,14,9,2094.22,18847.98
6034,1990,3,24,25.52,612.48
6035,1990,149,31,307.82,9542.42
6036,1990,660,42,1024.06,43010.52
6037,1991,5,4,669.58,2678.32
6038,1991,890,4,467.54,1870.16
6039,1992,800,45,68.51,3082.95
6040,1992,257,44,42.10,1852.40
6041,1993,105,9,1189.94,10709.46
6042,1994,64,12,1523.38,18280.56
6043,1994,305,2,1501.67,3003.34
6044,1994,385,3,540.20,1620.60
6045,1995,611,8,1299.15,10393.20
6046,1995,60,48,873.98,41951.04
6047,1996,611,8,1527.57,12220.56
6048,1996,383,22,33.49,736.78
6049,1997,400,27,1402.79,37875.33
6050,1997,917,27,335.39,9055.53
6051,1998,647,2,275.26,550.52
6052,1999,285,17,292.81,4977.77
6053,1999,615,41,1235.71,50664.11
6054,1999,956,43,1178.65,50681.95
6055,1999,242,28,305.53,8554.84
6056,2000,673,3,1256.70,3770.10
6057,2000,591,37,1281.72,47423.64
6058,2000,777,17,29.48,501.16
6059,2000,187,5,1715.13,8575.65
