id,po_number,supplier_id,buyer_id,destination_location_id,status,currency,subtotal,total,placed_at,expected_delivery_at,created_at,updated_at
1639,PO-001639,17,13,3,partially_received,BRL,111415.24,111415.24,2021-03-21 20:38:09,2021-04-12,2021-03-21 20:38:09,2021-03-21 20:38:09
1640,PO-001640,2,5,5,received,BRL,169782.64,169782.64,2021-10-28 02:40:30,2021-11-30,2021-10-28 02:40:30,2021-10-28 02:40:30
1641,PO-001641,10,13,4,sent,BRL,114031.35,114031.35,2023-09-09 06:36:22,2023-09-24,2023-09-09 06:36:22,2023-09-09 06:36:22
1642,PO-001642,4,5,3,received,BRL,101585.64,101585.64,2021-05-11 08:11:45,2021-06-21,2021-05-11 08:11:45,2021-05-11 08:11:45
1643,PO-001643,15,13,5,received,BRL,62462.82,62462.82,2025-10-05 01:26:48,2025-10-14,2025-10-05 01:26:48,2025-10-05 01:26:48
1644,PO-001644,8,13,6,received,EUR,45815.60,45815.60,2026-09-03 02:03:54,2026-10-19,2026-09-03 02:03:54,2026-09-03 02:03:54
1645,PO-001645,7,13,6,cancelled,BRL,67460.19,67460.19,2023-05-14 08:40:55,2023-06-04,2023-05-14 08:40:55,2023-05-14 08:40:55
1646,PO-001646,17,13,1,received,BRL,56268.52,56268.52,2024-11-05 18:42:55,,2024-11-05 18:42:55,2024-11-05 18:42:55
1647,PO-001647,19,13,2,partially_received,BRL,42668.85,42668.85,2025-01-18 01:18:49,2025-02-05,2025-01-18 01:18:49,2025-01-18 01:18:49
1648,PO-001648,14,13,5,partially_received,BRL,118019.29,118019.29,2023-11-24 07:53:02,,2023-11-24 07:53:02,2023-11-24 07:53:02
1649,PO-001649,14,13,5,sent,BRL,79261.94,79261.94,2025-10-20 06:17:42,2025-11-26,2025-10-20 06:17:42,2025-10-20 06:17:42
1650,PO-001650,17,13,5,received,BRL,82610.18,82610.18,2023-10-14 07:26:04,,2023-10-14 07:26:04,2023-10-14 07:26:04
1651,PO-001651,23,13,2,sent,BRL,46567.53,46567.53,2022-08-05 15:08:04,,2022-08-05 15:08:04,2022-08-05 15:08:04
1652,PO-001652,13,13,1,sent,BRL,4224.48,4224.48,2020-12-21 02:19:03,2021-02-18,2020-12-21 02:19:03,2020-12-21 02:19:03
1653,PO-001653,6,13,5,received,BRL,132661.71,132661.71,2026-06-19 17:22:00,,2026-06-19 17:22:00,2026-06-19 17:22:00
1654,PO-001654,23,5,5,received,BRL,200769.50,200769.50,2021-12-15 16:42:52,2022-01-05,2021-12-15 16:42:52,2021-12-15 16:42:52
1655,PO-001655,12,5,6,partially_received,BRL,141133.91,141133.91,2024-08-27 06:18:20,2024-09-23,2024-08-27 06:18:20,2024-08-27 06:18:20
1656,PO-001656,25,13,6,partially_received,BRL,58302.41,58302.41,2022-12-26 06:18:03,2023-02-01,2022-12-26 06:18:03,2022-12-26 06:18:03
1657,PO-001657,4,13,5,partially_received,BRL,52431.17,52431.17,2023-08-03 21:25:59,2023-09-30,2023-08-03 21:25:59,2023-08-03 21:25:59
1658,PO-001658,24,13,4,received,BRL,6084.50,6084.50,2023-09-06 03:36:47,,2023-09-06 03:36:47,2023-09-06 03:36:47
1659,PO-001659,10,5,2,sent,BRL,111814.32,111814.32,2021-06-27 04:32:13,2021-08-20,2021-06-27 04:32:13,2021-06-27 04:32:13
1660,PO-001660,11,5,6,partially_received,BRL,17138.88,17138.88,2026-09-06 18:01:32,2026-10-10,2026-09-06 18:01:32,2026-09-06 18:01:32
1661,PO-001661,24,13,6,cancelled,BRL,87617.35,87617.35,2025-06-22 23:26:49,2025-08-04,2025-06-22 23:26:49,2025-06-22 23:26:49
1662,PO-001662,7,13,1,received,BRL,29305.16,29305.16,2020-07-27 05:58:50,2020-08-21,2020-07-27 05:58:50,2020-07-27 05:58:50
1663,PO-001663,15,13,1,sent,BRL,7173.24,7173.24,2023-09-18 21:55:23,2023-09-26,2023-09-18 21:55:23,2023-09-18 21:55:23
1664,PO-001664,14,5,5,partially_received,BRL,36079.45,36079.45,2022-09-19 19:47:27,2022-10-04,2022-09-19 19:47:27,2022-09-19 19:47:27
1665,PO-001665,13,5,2,received,BRL,110636.28,110636.28,2020-05-08 03:24:24,2020-06-08,2020-05-08 03:24:24,2020-05-08 03:24:24
1666,PO-001666,18,5,6,received,BRL,96643.07,96643.07,2020-06-24 04:37:19,2020-07-13,2020-06-24 04:37:19,2020-06-24 04:37:19
1667,PO-001667,6,5,3,received,BRL,36260.80,36260.80,2026-12-27 11:06:27,2027-01-27,2026-12-27 11:06:27,2026-12-27 11:06:27
1668,PO-001668,25,13,3,draft,BRL,114672.84,114672.84,2021-10-05 22:52:38,2021-11-28,2021-10-05 22:52:38,2021-10-05 22:52:38
1669,PO-001669,23,5,5,partially_received,BRL,82055.36,82055.36,2025-11-03 02:18:22,2025-11-10,2025-11-03 02:18:22,2025-11-03 02:18:22
1670,PO-001670,9,5,2,sent,BRL,56029.56,56029.56,2022-12-19 07:38:16,2022-12-25,2022-12-19 07:38:16,2022-12-19 07:38:16
1671,PO-001671,13,13,2,received,BRL,98381.82,98381.82,2020-08-05 21:22:53,2020-09-27,2020-08-05 21:22:53,2020-08-05 21:22:53
1672,PO-001672,10,13,1,draft,BRL,81201.36,81201.36,2022-07-20 03:46:20,2022-08-18,2022-07-20 03:46:20,2022-07-20 03:46:20
1673,PO-001673,11,5,1,cancelled,BRL,117610.25,117610.25,2021-12-20 08:14:09,2022-02-04,2021-12-20 08:14:09,2021-12-20 08:14:09
1674,PO-001674,12,13,1,partially_received,EUR,180745.10,180745.10,2023-12-30 17:05:07,2024-01-25,2023-12-30 17:05:07,2023-12-30 17:05:07
1675,PO-001675,14,13,1,received,BRL,12811.19,12811.19,2020-07-05 10:24:40,2020-08-14,2020-07-05 10:24:40,2020-07-05 10:24:40
1676,PO-001676,4,13,3,received,BRL,112520.86,112520.86,2020-12-22 14:49:03,2020-12-26,2020-12-22 14:49:03,2020-12-22 14:49:03
1677,PO-001677,2,13,6,received,BRL,29065.40,29065.40,2024-01-26 19:29:20,2024-02-26,2024-01-26 19:29:20,2024-01-26 19:29:20
1678,PO-001678,12,13,1,received,USD,66433.29,66433.29,2025-03-24 09:20:58,2025-04-15,2025-03-24 09:20:58,2025-03-24 09:20:58
1679,PO-001679,2,13,5,received,BRL,116017.31,116017.31,2023-11-15 20:46:43,2023-11-27,2023-11-15 20:46:43,2023-11-15 20:46:43
1680,PO-001680,20,13,5,received,BRL,154341.33,154341.33,2024-01-11 19:31:33,2024-02-05,2024-01-11 19:31:33,2024-01-11 19:31:33
1681,PO-001681,3,5,4,received,BRL,49532.57,49532.57,2020-11-03 09:10:44,2020-12-30,2020-11-03 09:10:44,2020-11-03 09:10:44
1682,PO-001682,25,5,2,sent,BRL,86446.43,86446.43,2026-11-24 22:05:32,2026-12-05,2026-11-24 22:05:32,2026-11-24 22:05:32
1683,PO-001683,5,13,3,received,BRL,104305.55,104305.55,2024-09-24 21:35:20,2024-10-26,2024-09-24 21:35:20,2024-09-24 21:35:20
1684,PO-001684,17,5,1,received,BRL,151009.64,151009.64,2021-05-16 21:28:09,2021-07-11,2021-05-16 21:28:09,2021-05-16 21:28:09
1685,PO-001685,20,5,3,sent,BRL,62334.51,62334.51,2024-04-16 12:54:44,2024-04-28,2024-04-16 12:54:44,2024-04-16 12:54:44
1686,PO-001686,3,5,6,partially_received,BRL,58349.41,58349.41,2023-09-07 00:58:05,2023-11-02,2023-09-07 00:58:05,2023-09-07 00:58:05
1687,PO-001687,3,5,4,partially_received,BRL,144779.77,144779.77,2021-03-10 04:55:28,2021-03-21,2021-03-10 04:55:28,2021-03-10 04:55:28
1688,PO-001688,16,13,2,received,BRL,54857.44,54857.44,2026-09-22 15:18:12,2026-09-30,2026-09-22 15:18:12,2026-09-22 15:18:12
1689,PO-001689,3,13,3,partially_received,BRL,17630.56,17630.56,2026-11-07 03:09:59,2026-12-01,2026-11-07 03:09:59,2026-11-07 03:09:59
1690,PO-001690,10,13,4,received,BRL,14720.20,14720.20,2023-12-20 06:51:49,2024-01-03,2023-12-20 06:51:49,2023-12-20 06:51:49
1691,PO-001691,22,13,5,partially_received,BRL,35871.48,35871.48,2021-09-19 20:27:44,2021-10-08,2021-09-19 20:27:44,2021-09-19 20:27:44
1692,PO-001692,11,13,5,partially_received,BRL,34658.31,34658.31,2026-10-13 17:02:28,,2026-10-13 17:02:28,2026-10-13 17:02:28
1693,PO-001693,18,13,2,partially_received,BRL,30158.80,30158.80,2021-10-05 00:19:51,2021-11-10,2021-10-05 00:19:51,2021-10-05 00:19:51
1694,PO-001694,17,5,3,received,BRL,20289.96,20289.96,2021-09-16 19:41:24,,2021-09-16 19:41:24,2021-09-16 19:41:24
1695,PO-001695,12,5,1,partially_received,USD,28359.96,28359.96,2021-08-13 18:04:21,,2021-08-13 18:04:21,2021-08-13 18:04:21
1696,PO-001696,5,13,6,received,BRL,24149.61,24149.61,2021-10-27 12:49:43,2021-12-06,2021-10-27 12:49:43,2021-10-27 12:49:43
1697,PO-001697,25,13,4,sent,BRL,164898.74,164898.74,2026-12-29 11:59:48,2027-02-08,2026-12-29 11:59:48,2026-12-29 11:59:48
1698,PO-001698,7,13,5,partially_received,BRL,20087.40,20087.40,2026-11-22 08:39:33,2026-12-25,2026-11-22 08:39:33,2026-11-22 08:39:33
1699,PO-001699,13,5,3,draft,BRL,93589.98,93589.98,2023-02-15 14:14:19,2023-04-16,2023-02-15 14:14:19,2023-02-15 14:14:19
1700,PO-001700,25,5,4,sent,BRL,162548.38,162548.38,2024-03-07 10:37:49,2024-04-04,2024-03-07 10:37:49,2024-03-07 10:37:49
1701,PO-001701,18,13,6,partially_received,BRL,87009.12,87009.12,2024-04-04 20:31:04,2024-05-19,2024-04-04 20:31:04,2024-04-04 20:31:04
1702,PO-001702,25,5,6,cancelled,BRL,88514.83,88514.83,2021-09-19 18:30:30,,2021-09-19 18:30:30,2021-09-19 18:30:30
1703,PO-001703,6,13,1,sent,BRL,25350.15,25350.15,2021-03-24 19:07:06,2021-05-16,2021-03-24 19:07:06,2021-03-24 19:07:06
1704,PO-001704,6,5,2,received,BRL,202779.93,202779.93,2024-09-17 10:54:03,,2024-09-17 10:54:03,2024-09-17 10:54:03
1705,PO-001705,4,13,3,partially_received,BRL,46531.96,46531.96,2023-02-02 16:10:30,2023-03-24,2023-02-02 16:10:30,2023-02-02 16:10:30
1706,PO-001706,10,5,6,received,BRL,20458.00,20458.00,2025-05-14 10:24:51,2025-06-16,2025-05-14 10:24:51,2025-05-14 10:24:51
1707,PO-001707,6,13,3,received,BRL,130393.78,130393.78,2026-10-12 04:32:16,2026-11-23,2026-10-12 04:32:16,2026-10-12 04:32:16
1708,PO-001708,18,13,6,received,BRL,129539.43,129539.43,2024-11-25 11:18:15,2024-12-28,2024-11-25 11:18:15,2024-11-25 11:18:15
1709,PO-001709,13,13,2,received,BRL,104085.37,104085.37,2026-07-30 16:56:22,2026-09-17,2026-07-30 16:56:22,2026-07-30 16:56:22
1710,PO-001710,1,5,4,received,BRL,17924.62,17924.62,2025-08-06 05:59:22,2025-09-20,2025-08-06 05:59:22,2025-08-06 05:59:22
1711,PO-001711,8,5,1,received,USD,73230.02,73230.02,2025-03-19 15:19:48,,2025-03-19 15:19:48,2025-03-19 15:19:48
1712,PO-001712,3,5,3,received,BRL,199419.59,199419.59,2020-10-10 15:35:40,2020-10-13,2020-10-10 15:35:40,2020-10-10 15:35:40
1713,PO-001713,1,13,5,sent,BRL,4441.72,4441.72,2022-09-22 08:51:02,2022-11-03,2022-09-22 08:51:02,2022-09-22 08:51:02
1714,PO-001714,4,5,5,cancelled,BRL,93645.15,93645.15,2024-02-12 07:57:55,2024-04-07,2024-02-12 07:57:55,2024-02-12 07:57:55
1715,PO-001715,16,5,3,received,BRL,54306.60,54306.60,2023-02-15 21:12:28,2023-02-24,2023-02-15 21:12:28,2023-02-15 21:12:28
1716,PO-001716,13,5,2,partially_received,BRL,43481.35,43481.35,2025-08-31 08:33:12,,2025-08-31 08:33:12,2025-08-31 08:33:12
1717,PO-001717,2,13,1,received,BRL,17116.72,17116.72,2026-09-03 02:42:59,2026-10-21,2026-09-03 02:42:59,2026-09-03 02:42:59
1718,PO-001718,13,13,5,partially_received,BRL,61183.11,61183.11,2020-04-10 14:18:25,2020-04-22,2020-04-10 14:18:25,2020-04-10 14:18:25
1719,PO-001719,1,5,1,partially_received,BRL,172261.17,172261.17,2022-05-04 00:06:18,2022-06-28,2022-05-04 00:06:18,2022-05-04 00:06:18
1720,PO-001720,15,5,4,sent,BRL,82845.97,82845.97,2024-01-24 23:53:23,2024-01-30,2024-01-24 23:53:23,2024-01-24 23:53:23
1721,PO-001721,8,5,6,received,USD,209022.02,209022.02,2021-08-26 00:46:51,2021-09-17,2021-08-26 00:46:51,2021-08-26 00:46:51
1722,PO-001722,16,13,4,received,BRL,808.71,808.71,2024-09-06 07:02:32,2024-09-29,2024-09-06 07:02:32,2024-09-06 07:02:32
1723,PO-001723,20,13,5,partially_received,BRL,166470.72,166470.72,2025-08-03 21:57:55,2025-09-13,2025-08-03 21:57:55,2025-08-03 21:57:55
1724,PO-001724,25,13,3,received,BRL,104393.95,104393.95,2023-10-30 01:47:28,2023-12-20,2023-10-30 01:47:28,2023-10-30 01:47:28
1725,PO-001725,13,13,6,received,BRL,12694.25,12694.25,2025-12-04 17:53:04,2026-01-23,2025-12-04 17:53:04,2025-12-04 17:53:04
1726,PO-001726,21,13,5,partially_received,BRL,38191.94,38191.94,2022-01-27 03:22:20,2022-03-03,2022-01-27 03:22:20,2022-01-27 03:22:20
1727,PO-001727,7,5,6,sent,BRL,150094.77,150094.77,2026-01-01 01:43:17,2026-02-05,2026-01-01 01:43:17,2026-01-01 01:43:17
1728,PO-001728,2,13,2,sent,BRL,37183.74,37183.74,2021-08-20 08:51:48,2021-10-09,2021-08-20 08:51:48,2021-08-20 08:51:48
1729,PO-001729,25,5,2,received,BRL,82469.82,82469.82,2025-10-18 23:05:35,2025-10-25,2025-10-18 23:05:35,2025-10-18 23:05:35
1730,PO-001730,17,5,1,partially_received,BRL,61488.28,61488.28,2024-06-29 16:49:33,2024-07-05,2024-06-29 16:49:33,2024-06-29 16:49:33
1731,PO-001731,6,5,3,partially_received,BRL,56446.83,56446.83,2026-09-19 06:29:31,2026-09-23,2026-09-19 06:29:31,2026-09-19 06:29:31
1732,PO-001732,21,5,2,received,BRL,45915.64,45915.64,2024-12-17 22:06:28,2025-01-01,2024-12-17 22:06:28,2024-12-17 22:06:28
1733,PO-001733,21,5,3,received,BRL,104073.09,104073.09,2022-06-10 23:36:56,2022-06-13,2022-06-10 23:36:56,2022-06-10 23:36:56
1734,PO-001734,16,5,4,received,BRL,81367.63,81367.63,2020-05-18 06:11:36,2020-07-10,2020-05-18 06:11:36,2020-05-18 06:11:36
1735,PO-001735,17,13,3,received,BRL,37772.40,37772.40,2025-01-03 20:15:06,2025-02-14,2025-01-03 20:15:06,2025-01-03 20:15:06
1736,PO-001736,17,13,3,partially_received,BRL,80861.36,80861.36,2026-02-07 12:36:53,2026-04-07,2026-02-07 12:36:53,2026-02-07 12:36:53
1737,PO-001737,16,13,2,received,BRL,1040.90,1040.90,2022-07-06 17:44:37,2022-08-21,2022-07-06 17:44:37,2022-07-06 17:44:37
1738,PO-001738,20,13,3,received,BRL,95740.39,95740.39,2021-08-28 10:52:40,2021-09-04,2021-08-28 10:52:40,2021-08-28 10:52:40
1739,PO-001739,22,13,4,received,BRL,151643.59,151643.59,2023-07-08 07:27:15,,2023-07-08 07:27:15,2023-07-08 07:27:15
1740,PO-001740,4,13,6,received,BRL,22524.28,22524.28,2025-11-08 01:13:01,2026-01-04,2025-11-08 01:13:01,2025-11-08 01:13:01
1741,PO-001741,15,13,4,partially_received,BRL,186555.86,186555.86,2021-07-01 08:23:09,2021-07-05,2021-07-01 08:23:09,2021-07-01 08:23:09
1742,PO-001742,14,5,2,partially_received,BRL,152035.92,152035.92,2024-08-02 01:30:41,,2024-08-02 01:30:41,2024-08-02 01:30:41
1743,PO-001743,2,13,5,received,BRL,63629.48,63629.48,2025-08-06 21:48:09,2025-08-29,2025-08-06 21:48:09,2025-08-06 21:48:09
1744,PO-001744,20,13,3,received,BRL,46734.75,46734.75,2021-11-10 16:53:47,2021-12-27,2021-11-10 16:53:47,2021-11-10 16:53:47
1745,PO-001745,11,13,6,partially_received,BRL,17838.40,17838.40,2025-10-24 17:59:19,,2025-10-24 17:59:19,2025-10-24 17:59:19
1746,PO-001746,16,13,2,received,BRL,467.46,467.46,2023-09-02 08:06:10,2023-10-18,2023-09-02 08:06:10,2023-09-02 08:06:10
1747,PO-001747,8,5,5,received,USD,79393.24,79393.24,2024-10-31 19:36:38,2024-12-14,2024-10-31 19:36:38,2024-10-31 19:36:38
1748,PO-001748,21,5,5,sent,BRL,4950.89,4950.89,2022-10-03 23:08:42,2022-11-22,2022-10-03 23:08:42,2022-10-03 23:08:42
1749,PO-001749,17,5,4,received,BRL,64642.58,64642.58,2026-07-03 19:45:00,,2026-07-03 19:45:00,2026-07-03 19:45:00
1750,PO-001750,5,13,2,received,BRL,64488.28,64488.28,2020-10-05 03:45:28,,2020-10-05 03:45:28,2020-10-05 03:45:28
1751,PO-001751,12,13,2,received,USD,109964.25,109964.25,2026-07-12 01:04:42,2026-08-08,2026-07-12 01:04:42,2026-07-12 01:04:42
1752,PO-001752,12,13,1,received,BRL,5699.25,5699.25,2026-10-29 20:38:03,2026-12-02,2026-10-29 20:38:03,2026-10-29 20:38:03
1753,PO-001753,11,13,5,received,BRL,122504.13,122504.13,2025-08-28 04:00:10,2025-10-05,2025-08-28 04:00:10,2025-08-28 04:00:10
1754,PO-001754,5,13,1,received,BRL,98348.61,98348.61,2020-08-19 04:06:55,,2020-08-19 04:06:55,2020-08-19 04:06:55
1755,PO-001755,18,13,3,partially_received,BRL,76014.46,76014.46,2024-01-31 14:03:42,,2024-01-31 14:03:42,2024-01-31 14:03:42
1756,PO-001756,23,13,2,cancelled,BRL,2114.20,2114.20,2024-10-20 15:32:36,2024-12-07,2024-10-20 15:32:36,2024-10-20 15:32:36
1757,PO-001757,16,13,2,cancelled,BRL,178040.95,178040.95,2021-12-30 11:44:05,2022-01-03,2021-12-30 11:44:05,2021-12-30 11:44:05
1758,PO-001758,19,5,3,received,BRL,15242.24,15242.24,2025-06-04 15:40:39,2025-06-09,2025-06-04 15:40:39,2025-06-04 15:40:39
1759,PO-001759,13,13,5,received,BRL,59784.00,59784.00,2021-03-26 08:55:00,,2021-03-26 08:55:00,2021-03-26 08:55:00
1760,PO-001760,22,5,2,received,BRL,157725.21,157725.21,2023-03-12 23:05:10,2023-05-09,2023-03-12 23:05:10,2023-03-12 23:05:10
1761,PO-001761,14,5,3,partially_received,BRL,57306.97,57306.97,2024-04-18 14:50:03,2024-05-24,2024-04-18 14:50:03,2024-04-18 14:50:03
1762,PO-001762,1,5,3,received,BRL,25271.22,25271.22,2023-12-20 02:13:08,2024-01-26,2023-12-20 02:13:08,2023-12-20 02:13:08
1763,PO-001763,17,13,5,received,BRL,21050.80,21050.80,2022-08-12 13:55:28,2022-09-15,2022-08-12 13:55:28,2022-08-12 13:55:28
1764,PO-001764,5,5,6,received,BRL,109201.10,109201.10,2024-11-10 12:32:15,2024-11-26,2024-11-10 12:32:15,2024-11-10 12:32:15
1765,PO-001765,9,13,6,cancelled,BRL,63988.56,63988.56,2026-02-18 08:23:02,2026-04-07,2026-02-18 08:23:02,2026-02-18 08:23:02
1766,PO-001766,9,13,4,sent,BRL,149993.96,149993.96,2021-08-19 15:57:06,,2021-08-19 15:57:06,2021-08-19 15:57:06
1767,PO-001767,20,5,1,received,BRL,33592.24,33592.24,2026-10-19 18:02:06,2026-11-17,2026-10-19 18:02:06,2026-10-19 18:02:06
1768,PO-001768,2,13,2,sent,BRL,45562.86,45562.86,2024-09-13 21:23:05,2024-09-18,2024-09-13 21:23:05,2024-09-13 21:23:05
1769,PO-001769,8,5,6,received,EUR,102341.91,102341.91,2020-08-13 04:18:10,2020-09-11,2020-08-13 04:18:10,2020-08-13 04:18:10
1770,PO-001770,18,13,6,partially_received,BRL,30959.90,30959.90,2023-07-09 05:11:29,2023-08-25,2023-07-09 05:11:29,2023-07-09 05:11:29
1771,PO-001771,13,5,5,draft,BRL,16769.81,16769.81,2026-07-28 13:19:54,,2026-07-28 13:19:54,2026-07-28 13:19:54
1772,PO-001772,18,5,4,received,BRL,71680.41,71680.41,2022-10-14 01:26:24,2022-11-15,2022-10-14 01:26:24,2022-10-14 01:26:24
1773,PO-001773,15,5,3,sent,BRL,41674.22,41674.22,2021-04-13 10:20:52,2021-04-27,2021-04-13 10:20:52,2021-04-13 10:20:52
1774,PO-001774,16,13,3,sent,BRL,71689.60,71689.60,2022-12-02 12:51:59,2023-01-13,2022-12-02 12:51:59,2022-12-02 12:51:59
1775,PO-001775,24,13,6,received,BRL,223177.95,223177.95,2024-01-17 13:53:31,2024-03-16,2024-01-17 13:53:31,2024-01-17 13:53:31
1776,PO-001776,2,5,3,received,BRL,39157.61,39157.61,2022-01-10 09:26:36,2022-02-27,2022-01-10 09:26:36,2022-01-10 09:26:36
1777,PO-001777,18,5,5,received,BRL,39037.95,39037.95,2024-03-16 03:29:40,,2024-03-16 03:29:40,2024-03-16 03:29:40
1778,PO-001778,18,13,1,partially_received,BRL,147636.48,147636.48,2025-12-17 19:23:05,2026-01-19,2025-12-17 19:23:05,2025-12-17 19:23:05
1779,PO-001779,24,5,4,cancelled,BRL,107901.70,107901.70,2025-11-28 14:17:25,2025-12-02,2025-11-28 14:17:25,2025-11-28 14:17:25
1780,PO-001780,24,13,3,sent,BRL,154741.36,154741.36,2025-12-06 04:07:31,,2025-12-06 04:07:31,2025-12-06 04:07:31
1781,PO-001781,17,13,4,received,BRL,62371.46,62371.46,2020-08-05 03:15:07,2020-09-24,2020-08-05 03:15:07,2020-08-05 03:15:07
1782,PO-001782,7,13,4,received,BRL,220677.92,220677.92,2023-12-24 20:40:55,2024-01-25,2023-12-24 20:40:55,2023-12-24 20:40:55
1783,PO-001783,9,13,4,received,BRL,2314.26,2314.26,2020-05-11 21:46:27,2020-06-24,2020-05-11 21:46:27,2020-05-11 21:46:27
1784,PO-001784,13,5,2,partially_received,BRL,103677.00,103677.00,2024-02-13 22:01:19,2024-04-08,2024-02-13 22:01:19,2024-02-13 22:01:19
1785,PO-001785,3,13,4,sent,BRL,95919.43,95919.43,2023-05-02 15:59:51,2023-06-15,2023-05-02 15:59:51,2023-05-02 15:59:51
1786,PO-001786,13,5,6,received,BRL,31816.64,31816.64,2024-12-15 10:47:45,2025-02-01,2024-12-15 10:47:45,2024-12-15 10:47:45
1787,PO-001787,24,5,4,received,BRL,31146.44,31146.44,2025-06-15 09:45:24,2025-07-21,2025-06-15 09:45:24,2025-06-15 09:45:24
1788,PO-001788,11,5,4,received,BRL,48410.82,48410.82,2023-03-01 22:41:19,2023-03-22,2023-03-01 22:41:19,2023-03-01 22:41:19
1789,PO-001789,23,13,2,partially_received,BRL,238720.43,238720.43,2025-08-18 02:39:20,2025-09-26,2025-08-18 02:39:20,2025-08-18 02:39:20
1790,PO-001790,2,5,3,received,BRL,92530.62,92530.62,2026-09-08 07:38:51,2026-10-16,2026-09-08 07:38:51,2026-09-08 07:38:51
1791,PO-001791,13,13,6,sent,BRL,27610.62,27610.62,2024-02-11 21:05:54,2024-02-25,2024-02-11 21:05:54,2024-02-11 21:05:54
1792,PO-001792,11,13,3,received,BRL,204328.63,204328.63,2022-10-29 16:55:47,2022-11-14,2022-10-29 16:55:47,2022-10-29 16:55:47
1793,PO-001793,13,5,2,received,BRL,14273.76,14273.76,2024-10-10 07:29:28,2024-12-08,2024-10-10 07:29:28,2024-10-10 07:29:28
1794,PO-001794,18,5,5,sent,BRL,94598.85,94598.85,2025-06-14 16:26:35,2025-08-02,2025-06-14 16:26:35,2025-06-14 16:26:35
1795,PO-001795,1,13,1,sent,BRL,120837.50,120837.50,2023-08-07 22:22:39,2023-08-31,2023-08-07 22:22:39,2023-08-07 22:22:39
1796,PO-001796,3,5,6,partially_received,BRL,121467.66,121467.66,2026-08-17 21:29:52,2026-10-16,2026-08-17 21:29:52,2026-08-17 21:29:52
1797,PO-001797,5,13,5,received,BRL,80277.96,80277.96,2026-06-26 21:17:31,2026-08-15,2026-06-26 21:17:31,2026-06-26 21:17:31
1798,PO-001798,4,13,5,received,BRL,61630.18,61630.18,2024-07-02 11:35:45,2024-08-24,2024-07-02 11:35:45,2024-07-02 11:35:45
1799,PO-001799,20,5,1,partially_received,BRL,1832.00,1832.00,2024-08-01 18:13:50,,2024-08-01 18:13:50,2024-08-01 18:13:50
1800,PO-001800,8,5,2,partially_received,USD,45591.24,45591.24,2022-12-15 18:07:24,2022-12-30,2022-12-15 18:07:24,2022-12-15 18:07:24
1801,PO-001801,24,13,2,received,BRL,2156.46,2156.46,2023-11-14 12:28:48,2023-12-29,2023-11-14 12:28:48,2023-11-14 12:28:48
1802,PO-001802,5,13,3,received,BRL,68991.85,68991.85,2024-12-19 13:18:27,2025-01-30,2024-12-19 13:18:27,2024-12-19 13:18:27
1803,PO-001803,1,13,1,draft,BRL,120877.81,120877.81,2022-09-27 22:44:27,2022-10-24,2022-09-27 22:44:27,2022-09-27 22:44:27
1804,PO-001804,19,5,1,received,BRL,60491.01,60491.01,2021-06-16 09:31:10,2021-06-20,2021-06-16 09:31:10,2021-06-16 09:31:10
1805,PO-001805,10,13,6,received,BRL,88608.12,88608.12,2026-08-10 23:07:10,2026-08-29,2026-08-10 23:07:10,2026-08-10 23:07:10
1806,PO-001806,6,5,1,received,BRL,83480.01,83480.01,2020-03-19 23:47:52,2020-03-25,2020-03-19 23:47:52,2020-03-19 23:47:52
1807,PO-001807,5,13,3,received,BRL,16966.88,16966.88,2023-12-14 07:20:43,2024-02-11,2023-12-14 07:20:43,2023-12-14 07:20:43
1808,PO-001808,11,13,6,received,BRL,45016.20,45016.20,2023-04-25 12:13:22,2023-05-25,2023-04-25 12:13:22,2023-04-25 12:13:22
1809,PO-001809,8,13,6,received,USD,72899.40,72899.40,2023-03-06 00:36:49,2023-03-13,2023-03-06 00:36:49,2023-03-06 00:36:49
1810,PO-001810,20,5,6,sent,BRL,63765.52,63765.52,2022-06-30 23:50:13,2022-07-24,2022-06-30 23:50:13,2022-06-30 23:50:13
1811,PO-001811,6,13,5,draft,BRL,46064.84,46064.84,2024-08-10 21:19:44,2024-09-23,2024-08-10 21:19:44,2024-08-10 21:19:44
1812,PO-001812,24,13,1,partially_received,BRL,94865.85,94865.85,2024-10-05 03:13:10,2024-10-11,2024-10-05 03:13:10,2024-10-05 03:13:10
1813,PO-001813,14,13,2,cancelled,BRL,15274.21,15274.21,2026-07-17 23:25:01,2026-08-19,2026-07-17 23:25:01,2026-07-17 23:25:01
1814,PO-001814,15,5,4,received,BRL,156631.09,156631.09,2025-02-24 08:30:29,2025-04-25,2025-02-24 08:30:29,2025-02-24 08:30:29
1815,PO-001815,16,5,1,partially_received,BRL,110339.94,110339.94,2025-09-08 12:06:13,2025-09-14,2025-09-08 12:06:13,2025-09-08 12:06:13
1816,PO-001816,12,5,5,received,BRL,76587.88,76587.88,2025-11-20 07:06:05,2025-12-16,2025-11-20 07:06:05,2025-11-20 07:06:05
1817,PO-001817,3,13,4,received,BRL,105335.70,105335.70,2023-02-08 18:23:58,,2023-02-08 18:23:58,2023-02-08 18:23:58
1818,PO-001818,2,5,6,partially_received,BRL,151234.03,151234.03,2024-09-11 22:30:07,2024-09-21,2024-09-11 22:30:07,2024-09-11 22:30:07
